Poligonal,Ponto,Longitude,Latitude,Distância em km (em relação ao anterior)
474,19,-76.9534072876,39.0170936584,2.1770374519
475,1,-88.5859909058,39.0842552185,1003.8470293024
475,2,-88.9311523438,38.9852371216,31.7805335615
475,3,-88.9892044067,38.9800491333,5.0508332541
475,4,-89.104637146,38.9768447876,9.9844810029
475,5,-89.233795166,38.9409294128,11.860222736
475,6,-89.2634506226,38.9169692993,3.6984644268
475,7,-89.3853607178,38.864112854,12.0776305424
475,8,-89.4379577637,38.8582572937,4.6003712384
475,9,-89.5082702637,38.8483009338,6.1884459238
475,10,-89.646987915,38.7847595215,13.9412932894
475,11,-89.7278442383,38.7805595398,7.0241288989
475,12,-89.7779312134,38.7582473755,5.0011111963
475,13,-89.9018173218,38.7515602112,10.7682688643
476,1,-89.9018173218,38.7515602112,0
476,2,-89.8363571167,38.8872756958,16.1212950994
476,3,-89.74974823,38.972694397,12.0970922936
476,4,-89.7457504272,39.0157585144,4.8009592193
476,5,-89.7636642456,39.05651474,4.7887257804
476,6,-89.7620162964,39.090965271,3.8333648276
476,7,-89.6934814453,39.1776657104,11.3085759469
476,8,-89.6669387817,39.2506790161,8.4346020266
476,9,-89.6450119019,39.2751808167,3.3145653653
476,10,-89.6450958252,39.3186950684,4.8385694166
476,11,-89.6474304199,39.5902175903,30.1925922563
476,12,-89.6471481323,39.7420845032,16.8868475195
476,13,-89.6149215698,39.7879066467,5.7920791523
477,1,-89.9018173218,38.7515602112,117.8530662124
477,2,-89.9240493774,38.7193069458,4.0719471473
477,3,-90.0169296265,38.6758956909,9.395274653
477,4,-90.0628051758,38.6630058289,4.2328257532
477,5,-90.1134262085,38.6564178467,4.4559886688
477,6,-90.1286239624,38.6418380737,2.0904888598
477,7,-90.1385192871,38.6281929016,1.7438038407
478,1,-112.615562439,38.576713562,1948.3035494663
478,2,-112.6149902344,38.6157112122,4.3366259691
478,3,-112.5945587158,38.6612625122,5.366941823
478,4,-112.6008911133,38.7127609253,5.7526786763
478,5,-112.5568771362,38.7570114136,6.2277757613
478,6,-112.4119567871,38.8914794922,19.5237656675
478,7,-112.372253418,38.9108734131,4.0564557973
478,8,-112.3543701172,38.9406089783,3.6504495868
478,9,-112.3413848877,38.9768791199,4.1864242102
478,10,-112.3064117432,39.0413627625,7.7809919693
478,11,-112.2679595947,39.0671310425,4.3856838736
478,12,-112.253074646,39.1042289734,4.3205285782
478,13,-112.2427062988,39.1356010437,3.601262681
478,14,-112.1057357788,39.2555465698,17.8102895912
478,15,-112.0833511353,39.2873420715,4.0265080468
478,16,-112.0779266357,39.3583908081,7.9140266529
478,17,-112.068031311,39.381149292,2.6697609018
478,18,-111.9385452271,39.5026054382,17.4937616205
478,19,-111.9058914185,39.5507583618,6.0425814814
478,20,-111.8597106934,39.6287689209,9.5343803761
478,21,-111.8452148438,39.6558647156,3.2585646765
478,22,-111.8487701416,39.6982345581,4.7211265369
478,23,-111.8309249878,39.7633285522,7.3972413009
478,24,-111.8265380859,39.857585907,10.4876358313
478,25,-111.783821106,39.9666061401,12.6581483966
478,26,-111.7271118164,40.0432510376,9.7961153037
478,27,-111.6452713013,40.1079139709,10.0094344083
478,28,-111.6500854492,40.1966743469,9.8781807145
478,29,-111.6858978271,40.225894928,4.4502969901
478,30,-111.7038192749,40.2770614624,5.8892385915
478,31,-111.7917785645,40.3701896667,12.7607710504
478,32,-111.8406448364,40.3880882263,4.592853874
478,33,-111.8539810181,40.4127044678,2.9610077965
478,34,-111.8803939819,40.4237670898,2.5520504109
478,35,-111.9123916626,40.4500389099,3.9834029366
478,36,-111.9042205811,40.5219230652,8.0229690017
478,37,-111.9161376953,40.5501060486,3.2916504361
478,38,-111.9148330688,40.6531562805,11.4591923277
478,39,-111.9171447754,40.7227478027,7.7406786024
478,40,-111.9169998169,40.7586250305,3.9893844064
478,41,-111.9121551514,40.783870697,2.8366805666
479,1,-112.615562439,38.576713562,252.6963388178
479,2,-112.5664138794,38.5903816223,4.5343360283
479,3,-112.5329284668,38.5982475281,3.0387470855
479,4,-112.4890365601,38.5834922791,4.1526101564
479,5,-112.3501815796,38.5706214905,12.1550557994
479,6,-112.2927780151,38.5743408203,5.0074533678
479,7,-112.2499847412,38.6071891785,5.212885779
479,8,-112.2313308716,38.6400527954,3.9974639393
479,9,-112.1612548828,38.6827087402,7.7147909046
479,10,-112.1405029297,38.7372589111,6.3273143705
479,11,-112.1122283936,38.7538414001,3.0680139177
479,12,-112.0194549561,38.8404579163,12.546018132
479,13,-111.9557495117,38.8805427551,7.0917074309
479,14,-111.9012756348,38.8892059326,4.8123910446
479,15,-111.8852920532,38.8976249695,1.6702958676
479,16,-111.8718566895,38.9202194214,2.7683054871
479,17,-111.8355178833,38.9232444763,3.1616218013
479,18,-111.6652145386,38.8869781494,15.2782298716
479,19,-111.6270446777,38.8907699585,3.3304078711
479,20,-111.5947113037,38.8716621399,3.5138857744
479,21,-111.5699310303,38.8705749512,2.148678241
479,22,-111.5387496948,38.7970199585,8.6133411073
479,23,-111.5083618164,38.784324646,2.9881764416
479,24,-111.4643859863,38.7483139038,5.5290338277
479,25,-111.3919754028,38.744594574,6.2933032279
479,26,-111.3391571045,38.7626152039,4.9992806493
479,27,-111.2460632324,38.8109893799,9.6974103233
479,28,-111.1809768677,38.8111228943,5.6394262781
479,29,-111.1056671143,38.8352584839,7.0545321697
479,30,-111.0364227295,38.8423805237,6.0493997854
479,31,-110.9659347534,38.8357849121,6.1489194265
479,32,-110.9242019653,38.8464584351,3.8042807518
479,33,-110.8883209229,38.8437843323,3.1216189373
479,34,-110.849319458,38.8709182739,4.5285680865
479,35,-110.7974090576,38.8615150452,4.6143156847
479,36,-110.7433700562,38.8701477051,4.7760626187
479,37,-110.6811752319,38.8633537292,5.4373895618
479,38,-110.5211105347,38.9050483704,14.6096935669
479,39,-110.508430481,38.9275512695,2.7321307078
479,40,-110.4922180176,38.9298820496,1.4261522827
479,41,-110.4357757568,38.9114532471,5.295463285
479,42,-110.3739013672,38.920425415,5.445374442
479,43,-110.2526931763,38.9552268982,11.1747879012
479,44,-110.181060791,38.9726600647,6.4895273681
479,45,-110.0924606323,38.9559364319,7.8827004542
479,46,-110.0228424072,38.914768219,7.5640018393
479,47,-109.9664077759,38.8974838257,5.2478490868
479,48,-109.914276123,38.9031448364,4.5549854638
479,49,-109.8247146606,38.9275283813,8.2093421408
479,50,-109.7164306641,38.9484786987,9.6508999426
479,51,-109.6901626587,38.932384491,2.8920504764
479,52,-109.6587753296,38.9259796143,2.8068934239
479,53,-109.4951019287,38.9138908386,14.2234359765
479,54,-109.4108505249,38.9196624756,7.3173128054
479,55,-109.2845001221,39.0200767517,15.6200323739
479,56,-109.1875,39.093132019,11.667845232
479,57,-109.1282577515,39.1676139832,9.731568066
479,58,-109.0512924194,39.1784133911,6.742438758
479,59,-108.95677948,39.2021026611,8.560637611
479,60,-108.9214401245,39.2177009583,3.5041234285
479,61,-108.8744888306,39.2187423706,4.0463957798
479,62,-108.8646469116,39.2098312378,1.3041361456
479,63,-108.8414382935,39.186466217,3.2786772236
479,64,-108.6892776489,39.1168670654,15.2330385835
479,65,-108.6484451294,39.1129112244,3.5501484695
479,66,-108.4282608032,39.0985527039,19.0656579915
479,67,-108.3141021729,39.1235351563,10.2337246322
479,68,-108.2444076538,39.192779541,9.766986259
479,69,-108.2469177246,39.2321662903,4.3849424918
479,70,-108.1960296631,39.2871589661,7.5224863676
479,71,-108.1737365723,39.3556022644,7.8484323515
479,72,-108.1112518311,39.3961982727,7.0158593218
479,73,-108.0482635498,39.4517860413,8.2144727778
479,74,-107.9820861816,39.4861488342,6.8460956781
479,75,-107.9389648438,39.4983825684,3.9423821628
479,76,-107.8279724121,39.4658927917,10.1877446919
479,77,-107.7179336548,39.4709701538,9.4625504128
479,78,-107.5925216675,39.5062255859,11.4539607882
479,79,-107.5071487427,39.5571594238,9.256551228
479,80,-107.4445571899,39.5737724304,5.6744443839
479,81,-107.3265457153,39.5561752319,10.3035036117
479,82,-107.2835083008,39.5636253357,3.7813180788
479,83,-107.0858306885,39.6584434509,19.9477541344
479,84,-107.0340805054,39.662563324,4.4535570832
479,85,-106.9741287231,39.6533927917,5.2325192883
479,86,-106.8384628296,39.6556243896,11.61696508
479,87,-106.7795181274,39.6758956909,5.5260327913
479,88,-106.7252655029,39.711769104,6.1203721462
479,89,-106.7139511108,39.7126960754,0.9732856627
479,90,-106.688949585,39.6982307434,2.6761206955
479,91,-106.6675643921,39.6755104065,3.1194940497
479,92,-106.5157546997,39.6353797913,13.7409460212
479,93,-106.4923706055,39.6258773804,2.2642523135
479,94,-106.4660797119,39.6001396179,3.6417718527
479,95,-106.4399490356,39.5939102173,2.3436015907
479,96,-106.3651351929,39.6367912292,7.987681945
479,97,-106.3108520508,39.6388893127,4.6541343818
479,98,-106.2834320068,39.6222381592,2.9903754969
479,99,-106.2754058838,39.6003036499,2.5340613855
479,100,-106.2394561768,39.5898704529,3.2915111115
479,101,-106.1996536255,39.5110397339,9.4064451252
479,102,-106.17212677,39.5007247925,2.6254159878
479,103,-106.1544647217,39.5045623779,1.5742945578
479,104,-106.1128463745,39.5818977356,9.3103866569
479,105,-106.0636825562,39.6264266968,6.5005338494
479,106,-105.959022522,39.6741600037,10.4144857758
479,107,-105.8842163086,39.6836090088,6.487524385
479,108,-105.8438949585,39.6995353699,3.8780172861
479,109,-105.7132797241,39.6967391968,11.1791930396
479,110,-105.667640686,39.7558937073,7.6485253305
479,111,-105.6312026978,39.7679901123,3.3926187933
479,112,-105.6031036377,39.768913269,2.4037747167
479,113,-105.5703659058,39.7618141174,2.9073830864
479,114,-105.5092391968,39.7288475037,6.3835894846
479,115,-105.4489135742,39.7421035767,5.3648697573
479,116,-105.4254074097,39.7392120361,2.0354007618
479,117,-105.3919830322,39.7189292908,3.640986534
479,118,-105.3276672363,39.7023124695,5.803571013
479,119,-105.2850189209,39.7104148865,3.7579650554
479,120,-105.198677063,39.6952972412,7.5753919179
479,121,-105.1880874634,39.6987876892,0.9856465563
479,122,-105.1562652588,39.7201347351,3.6116922499
479,123,-105.1366577148,39.7347679138,2.3365155607
479,124,-105.1326065063,39.7611999512,2.9594457393
479,125,-105.1296157837,39.7730827332,1.3458035633
479,126,-105.0848312378,39.7757301331,3.8386369947
479,127,-105.0751724243,39.7741928101,0.8429598873
479,128,-105.0159072876,39.7745056152,5.0649823282
479,129,-104.9919433594,39.774269104,2.0481510578
480,1,-111.9121551514,40.783870697,597.5168587555
480,2,-111.9376068115,40.7848892212,2.1458631165
480,3,-111.9891586304,40.77784729,4.4106039954
480,4,-112.1185684204,40.7783432007,10.8966733457
480,5,-112.1753692627,40.7382736206,6.5375784554
480,6,-112.220664978,40.715007782,4.6110482606
480,7,-112.2453079224,40.7004928589,2.6305148316
480,8,-112.2705841064,40.6855430603,2.7027096767
480,9,-112.3715057373,40.654750824,9.1744353284
480,10,-112.5303192139,40.7044906616,14.4893192033
480,11,-112.6448135376,40.7375335693,10.3247822275
480,12,-112.7769470215,40.7515296936,11.2397598088
480,13,-112.8940429688,40.8162078857,12.2032669344
480,14,-112.9155426025,40.8123588562,1.8592524718
480,15,-112.9579544067,40.7719459534,5.7394369325
480,16,-112.9896621704,40.7588768005,3.0401776691
480,17,-113.128944397,40.7214317322,12.4513062929
480,18,-113.6935882568,40.7410163879,47.6272792884
480,19,-114.0211486816,40.7450370789,27.5993316742
480,20,-114.0373001099,40.7402267456,1.4620598831
480,21,-114.049407959,40.736618042,1.0961951786
480,22,-114.0821456909,40.7373771667,2.7595713167
480,23,-114.1006240845,40.745513916,1.8005938981
480,24,-114.2360916138,40.8824081421,19.0178209884
480,25,-114.2563247681,40.893737793,2.1165928784
480,26,-114.2980270386,40.9005279541,3.5855038164
480,27,-114.3408966064,40.9250335693,4.5168700998
480,28,-114.4753265381,41.0280647278,16.0814017784
480,29,-114.4994354248,41.0698394775,5.0660284493
480,30,-114.5094070435,41.0809288025,1.4896773698
480,31,-114.5258255005,41.082157135,1.3828904463
480,32,-114.5729293823,41.0776138306,3.9803471116
480,33,-114.5896911621,41.0688514709,1.7098466207
480,34,-114.6468734741,41.0721893311,4.8079416742
480,35,-114.7518997192,41.1049461365,9.5258102951
480,36,-114.8239517212,41.1021118164,6.0453082849
480,37,-114.9220199585,41.0851364136,8.4321595718
480,38,-114.9419326782,41.0922660828,1.8475584287
480,39,-114.9743423462,41.1100273132,3.3578486551
480,40,-115.007232666,41.11145401,2.7600718533
480,41,-115.1365814209,41.0861778259,11.1971200975
480,42,-115.2724075317,41.0912666321,11.3972075685
480,43,-115.3263778687,41.0520515442,6.2835512457
480,44,-115.4008483887,41.0189781189,7.248419244
480,45,-115.4435043335,40.9623336792,7.2449836733
480,46,-115.4631271362,40.9557609558,1.8025757607
480,47,-115.5065078735,40.9472045898,3.7653687861
480,48,-115.5605697632,40.9514579773,4.5649196289
480,49,-115.6330795288,40.9459037781,6.1209829328
480,50,-115.6810150146,40.9196395874,4.9743783387
480,51,-115.7225875854,40.8737869263,6.1810328881
480,52,-115.7479248047,40.8504486084,3.3577674663
480,53,-115.7797470093,40.8366928101,3.0830327214
480,54,-115.8331451416,40.8031692505,5.8383113195
480,55,-115.9125442505,40.7721176147,7.5236556575
480,56,-115.9610519409,40.7335128784,5.9263939835
480,57,-115.98046875,40.7332191467,1.6363562576
480,58,-116.0051116943,40.7492866516,2.7390409621
480,59,-116.0361633301,40.7413635254,2.7602670498
480,60,-116.0652999878,40.739315033,2.4652978782
480,61,-116.0976257324,40.7254829407,3.1280144958
480,62,-116.1207809448,40.7165756226,2.1883528249
480,63,-116.2220535278,40.660533905,10.5708853607
480,64,-116.3143539429,40.6388435364,8.1518271816
480,65,-116.4225921631,40.661605835,9.47566137
480,66,-116.4401473999,40.6634979248,1.4956221582
480,67,-116.4981002808,40.6936798096,5.9284365183
480,68,-116.5350875854,40.6929130554,3.1195344326
480,69,-116.6024932861,40.6700057983,6.2285728054
480,70,-116.7158508301,40.6598777771,9.6272431187
480,71,-116.7862930298,40.6046867371,8.5438700063
480,72,-116.8843612671,40.6120643616,8.3191273152
480,73,-116.9345855713,40.6402244568,5.2698014523
480,74,-116.9491119385,40.6538391113,1.9477735442
480,75,-117.2412490845,40.8713493347,34.5011348725
480,76,-117.3252792358,40.9097213745,8.2521743271
480,77,-117.429359436,40.9275588989,8.9672758529
480,78,-117.5238800049,40.9625930786,8.8430643837
480,79,-117.5796356201,41.0095367432,7.0106820003
480,80,-117.6852798462,40.9786148071,9.5097952844
480,81,-117.7161560059,40.962562561,3.147361012
480,82,-117.7470092773,40.945148468,3.2346316271
480,83,-117.8856658936,40.892993927,13.0139177228
480,84,-117.930229187,40.8609199524,5.1727710593
480,85,-117.9858474731,40.7974472046,8.4682608041
480,86,-118.0442276001,40.6803970337,13.9137676658
480,87,-118.0761489868,40.666973114,3.0781883999
480,88,-118.1757049561,40.6411476135,8.8758067502
480,89,-118.2426376343,40.5887985229,8.1118572127
480,90,-118.2578125,40.5569000244,3.7714178952
480,91,-118.2642745972,40.4779129028,8.7999375743
480,92,-118.2938537598,40.3424606323,15.2683910989
480,93,-118.3042755127,40.3187675476,2.7787189975
480,94,-118.3588409424,40.2705802917,7.0799998782
480,95,-118.3756027222,40.264957428,1.5535286224
480,96,-118.4026947021,40.2329101563,4.2408864361
480,97,-118.4331359863,40.218963623,3.0139732334
480,98,-118.4702682495,40.1799926758,5.3594573654
480,99,-118.5091934204,40.1418914795,5.3750357913
480,100,-118.6588973999,40.0601997375,15.6410101101
480,101,-118.6832427979,39.970993042,10.1336867377
480,102,-118.691947937,39.9586334229,1.5617849621
480,103,-118.7437057495,39.9397888184,4.8843355342
480,104,-118.9803771973,39.8206481934,24.1525282519
480,105,-119.0364608765,39.7494659424,9.2528003624
480,106,-119.1202774048,39.6900367737,9.7498345215
480,107,-119.1865692139,39.6285858154,8.8822304172
480,108,-119.2737045288,39.6261291504,7.4675546027
480,109,-119.3645095825,39.6081199646,8.0316457548
480,110,-119.4421157837,39.6070823669,6.6493502228
480,111,-119.4683380127,39.587978363,3.0919726386
480,112,-119.5146942139,39.5816116333,4.0351283875
480,113,-119.5778121948,39.5603752136,5.9029304887
480,114,-119.6196899414,39.5300292969,4.9274589323
480,115,-119.6596450806,39.5296401978,3.4269815754
480,116,-119.7037277222,39.5436592102,4.0891162127
480,117,-119.7878265381,39.54271698,7.212015701
480,118,-119.902053833,39.5337677002,9.8458081081
480,119,-119.9700622559,39.5190200806,6.0590858577
480,120,-119.989616394,39.5013198853,2.5860691827
480,121,-119.9950027466,39.4870109558,1.6568518294
480,122,-120.0121688843,39.4413642883,5.2852699567
480,123,-120.036567688,39.4122009277,3.8610321242
480,124,-120.0317840576,39.3692359924,4.7951362738
480,125,-120.1061782837,39.3547058105,6.5966566847
480,126,-120.1553573608,39.3357810974,4.7236100438
480,127,-120.2001571655,39.3260231018,4.0030479774
480,128,-120.3074035645,39.3159675598,9.2929844465
480,129,-120.3752746582,39.3295669556,6.0308712953
480,130,-120.4392623901,39.3110351563,5.8774352082
480,131,-120.468460083,39.3120422363,2.5144575871
480,132,-120.5126113892,39.3021850586,3.9536732599
480,133,-120.5700759888,39.3214187622,5.3865978904
480,134,-120.586807251,39.3227539063,1.4468592495
480,135,-120.6058731079,39.3113136292,2.0756621681
480,136,-120.6429672241,39.2916374207,3.8696645489
480,137,-120.6767044067,39.2883796692,2.9259118663
480,138,-120.7010803223,39.2763175964,2.4900916288
480,139,-120.7943115234,39.1941261292,12.1656184119
480,140,-120.864364624,39.1484184265,7.8930468232
480,141,-120.8820953369,39.1469612122,1.5375525497
480,142,-120.9149551392,39.128692627,3.4868619011
480,143,-120.9626998901,39.0246543884,12.2807351653
480,144,-121.0328445435,38.9534378052,9.9731050133
480,145,-121.0585403442,38.9045143127,5.8766122821
480,146,-121.1107635498,38.8755722046,5.5485148213
480,147,-121.1505126953,38.8257026672,6.5267198468
480,148,-121.2850570679,38.7108688354,17.2947488859
480,149,-121.3663635254,38.6390571594,10.657410474
480,150,-121.3988265991,38.629737854,3.0041106553
480,151,-121.4729232788,38.5685424805,9.3683278405
481,1,-81.5446472168,39.9968261719,3411.3576914976
481,2,-81.5138549805,39.9619598389,4.6812946937
481,3,-81.5163040161,39.9305725098,3.49635045
481,4,-81.5460357666,39.8084602356,13.8133137378
481,5,-81.5751342773,39.7825622559,3.8043571177
481,6,-81.5389938354,39.7256469727,7.0425417227
481,7,-81.5209655762,39.692199707,4.0262278501
481,8,-81.4660415649,39.6726264954,5.1795860371
481,9,-81.4567108154,39.6552238464,2.0934351264
481,10,-81.4599151611,39.5720939636,9.2476956752
481,11,-81.4424285889,39.4596786499,12.5896928231
481,12,-81.4259490967,39.4198188782,4.6526511751
481,13,-81.4394226074,39.4078445435,1.7642527073
481,14,-81.4412994385,39.4061775208,0.245685031
481,15,-81.470703125,39.3122406006,10.7468628054
481,16,-81.4959716797,39.263343811,5.8558476108
481,17,-81.5081100464,39.2461700439,2.1769333973
481,18,-81.5421600342,39.2065048218,5.2967473318
481,19,-81.560508728,39.1732406616,4.0226581186
481,20,-81.5608825684,39.105632782,7.5177223556
481,21,-81.576675415,39.0592918396,5.3301317192
481,22,-81.6897354126,38.962978363,14.4954659245
481,23,-81.7325820923,38.9052619934,7.4109632132
481,24,-81.7426376343,38.8645401001,4.6109568181
481,25,-81.738861084,38.8301887512,3.8336716815
481,26,-81.7275543213,38.7779502869,5.8907037106
481,27,-81.6979522705,38.756275177,3.5207315476
481,28,-81.6682128906,38.7423095703,3.0104413884
481,29,-81.6549301147,38.7268791199,2.0667144739
481,30,-81.6398239136,38.6166915894,12.3222793708
481,31,-81.6546173096,38.5554046631,6.9350376845
481,32,-81.6545181274,38.5123062134,4.7923367189
481,33,-81.6299209595,38.41015625,11.5586973357
481,34,-81.6102828979,38.3953857422,2.3718913128
482,1,-121.9293060303,38.3804969788,3485.3368433873
482,2,-121.9196777344,38.4734649658,10.3715369166
482,3,-121.9351730347,38.5286712646,6.2850113616
482,4,-121.9401245117,38.6718864441,15.9306134702
482,5,-121.9469985962,38.7297019958,6.4564124224
482,6,-121.9415817261,38.8415641785,12.4473652835
483,1,-81.6102828979,38.3953857422,3475.280928
483,2,-81.6103591919,38.3758773804,2.1692410524
483,3,-81.6226272583,38.3641242981,1.6887299315
484,1,-81.6226272583,38.3641242981,0
484,2,-81.6661987305,38.3553962708,3.9210552601
484,3,-81.6886444092,38.3473777771,2.1508074552
484,4,-81.7116241455,38.3588409424,2.3748679898
484,5,-81.7386245728,38.3787841797,3.2339702953
484,6,-81.7852096558,38.3916854858,4.3063502222
484,7,-81.8547973633,38.4450492859,8.4831572148
484,8,-81.9158630371,38.4628372192,5.6734065964
484,9,-81.9793777466,38.4623603821,5.5303034681
484,10,-82.0634231567,38.4325027466,8.0369338413
484,11,-82.1297683716,38.4400062561,5.8385266327
484,12,-82.219543457,38.4365959167,7.8282897224
484,13,-82.3353424072,38.4085044861,10.5604219304
484,14,-82.3861694336,38.394695282,4.6877286234
484,15,-82.4532699585,38.3925437927,5.8527307874
484,16,-82.5783996582,38.3656539917,11.3096970772
484,17,-82.5926437378,38.3622627258,1.2978754152
484,18,-82.5956115723,38.3619537354,0.2610318138
484,19,-82.6157073975,38.3598594666,1.7675591678
485,1,-88.9532089233,38.3349342346,552.5672776644
485,2,-88.9647750854,38.5185432434,20.4412356246
485,3,-88.9834289551,38.6260414124,12.0627531399
485,4,-88.9848556519,38.6740913391,5.3443443691
485,5,-88.9723510742,38.6921691895,2.2844827977
485,6,-88.6896896362,38.9281463623,35.8934573982
485,7,-88.653717041,38.9696044922,5.5613486015
485,8,-88.614364624,38.9938049316,4.3372273143
485,9,-88.5859909058,39.0842552185,10.3518493672
486,1,-90.1385192871,38.6281929016,143.6778533451
486,2,-90.0648117065,38.6176719666,6.5092147458
486,3,-89.9692230225,38.589969635,8.859094928
486,4,-89.9296798706,38.5733451843,3.9027743763
486,5,-89.8802337646,38.5739631653,4.2990475591
486,6,-89.764213562,38.5543212891,10.3210558825
486,7,-89.7258758545,38.5272026062,4.4956427237
486,8,-89.6699752808,38.5182304382,4.964329057
486,9,-89.6070022583,38.4897460938,6.3292505609
486,10,-89.5276107788,38.4335899353,9.3152275823
486,11,-89.410736084,38.4090881348,10.5399840584
486,12,-89.3761138916,38.3941001892,3.4467123252
486,13,-89.1682891846,38.3860092163,18.1352309527
486,14,-89.1377716064,38.3841094971,2.6683094152
486,15,-89.0797805786,38.3617172241,5.6352996499
486,16,-89.0381240845,38.3588485718,3.6460344516
486,17,-88.9532089233,38.3349342346,7.8681427778
487,1,-85.7409591675,38.2501029968,280.4844238144
487,2,-85.7502593994,38.2712554932,2.4882717318
487,3,-85.7514648438,38.2740097046,0.3238289493
487,4,-85.7729263306,38.3018760681,3.620752008
487,5,-85.7706451416,38.3353729248,3.729993432
487,6,-85.7657165527,38.3855705261,5.5982360107
487,7,-85.7923583984,38.4507865906,7.6140923746
487,8,-85.7844009399,38.5489807129,10.9406249653
487,9,-85.7989349365,38.6922950745,15.9857741787
487,10,-85.8431854248,38.7643623352,8.8854218153
487,11,-85.8331298828,38.7885551453,2.8278204678
487,12,-85.8182449341,38.8611373901,8.1731355601
487,13,-85.8170776367,38.8955764771,3.8307846083
487,14,-85.8361282349,38.9170036316,2.8972503365
487,15,-85.8483963013,38.9318809509,1.9654387018
487,16,-85.8518600464,38.9573860168,2.8518099875
487,17,-85.858291626,38.9943161011,4.1439037864
487,18,-85.8880615234,39.0273857117,4.4874955827
487,19,-85.9331512451,39.0740509033,6.4873178215
487,20,-85.947303772,39.0998573303,3.1187015021
487,21,-85.9573516846,39.125087738,2.9363783222
487,22,-85.9628982544,39.1946411133,7.748753398
487,23,-85.966545105,39.3027000427,12.0197076679
487,24,-85.9487228394,39.349822998,5.4594761284
487,25,-85.9557723999,39.3876724243,4.2520686543
487,26,-86.0090866089,39.4426994324,7.6429676441
487,27,-86.1183395386,39.6956367493,29.6434018661
487,28,-86.1424407959,39.7176055908,3.1965887521
487,29,-86.1398773193,39.7597236633,4.6884425246
487,30,-86.1404800415,39.772441864,1.4151373637
487,31,-86.1406173706,39.7824249268,1.1101279652
487,32,-86.1527175903,39.805431366,2.759190797
488,1,-85.7269515991,38.2487640381,176.9569428115
488,2,-85.7162704468,38.2624969482,1.7893124991
488,3,-85.660369873,38.288433075,5.668229049
488,4,-85.6321411133,38.3007011414,2.8159904634
488,5,-85.5749053955,38.3283729553,5.865444237
488,6,-85.512840271,38.3572235107,6.2920514608
488,7,-85.4013442993,38.3862266541,10.2409161555
488,8,-85.3224029541,38.4203224182,7.8544502303
488,9,-85.2944564819,38.467010498,5.7336824728
488,10,-85.2350692749,38.5280151367,8.5278736731
488,11,-85.2127838135,38.5463027954,2.8093074362
488,12,-85.2047805786,38.5918655396,5.1139011182
488,13,-85.1537780762,38.6372566223,6.716472857
488,14,-85.1211013794,38.651512146,3.2505787943
488,15,-85.0446395874,38.6565475464,6.6631761093
488,16,-84.9640045166,38.6817893982,7.5422276718
488,17,-84.9393844604,38.6981315613,2.8050162075
488,18,-84.8754196167,38.7206687927,6.0896749714
488,19,-84.8347015381,38.7485694885,4.7009140101
488,20,-84.6382293701,38.868976593,21.6579781559
489,1,-85.7409591675,38.2501029968,118.0197441938
489,2,-85.7269515991,38.2487640381,1.2322237747
490,1,-87.5461273193,38.1615104675,159.2475886705
490,2,-87.4749069214,38.1753158569,6.4126218091
490,3,-87.4448547363,38.1820678711,2.7320152809
490,4,-87.262260437,38.1974639893,16.049499647
490,5,-87.0754318237,38.1966362,16.3266188064
490,6,-86.9858703613,38.1880569458,7.8849198556
490,7,-86.8798675537,38.2048835754,9.4503935355
490,8,-86.7924041748,38.210231781,7.6651491357
490,9,-86.6932754517,38.23021698,8.940376442
490,10,-86.5388412476,38.2392807007,13.5261253433
490,11,-86.4875183105,38.2334976196,4.5284152383
490,12,-86.3498687744,38.2286872864,12.035023348
490,13,-86.2891921997,38.2352790833,5.3502353445
490,14,-86.226272583,38.2531204224,5.8419499918
490,15,-86.1554031372,38.2394142151,6.3737630286
490,16,-86.0416412354,38.2398910522,9.9356149691
490,17,-85.9827728271,38.2695121765,6.1049764074
490,18,-85.9307785034,38.2775344849,4.6256716758
490,19,-85.8820037842,38.3033218384,5.1324881791
490,20,-85.8515701294,38.3019676208,2.659905567
490,21,-85.8315048218,38.3040924072,1.7667577817
490,22,-85.8224716187,38.2970199585,1.1134677655
490,23,-85.8117675781,38.2880821228,1.3639591803
490,24,-85.8109893799,38.2848052979,0.370642723
490,25,-85.805480957,38.2615852356,2.6263488194
490,26,-85.7409591675,38.2501029968,5.776662719
491,1,-88.9532089233,38.3349342346,280.4844238144
491,2,-88.8698425293,38.2733459473,9.9908030811
491,3,-88.8193740845,38.2785148621,4.4428304573
491,4,-88.6395339966,38.2669639587,15.7517578123
491,5,-88.4518890381,38.2718505859,16.3903992741
491,6,-88.3482055664,38.2668457031,9.0686593722
491,7,-88.2597427368,38.2637176514,7.7310660393
491,8,-88.2043533325,38.2468261719,5.1883415818
491,9,-88.1335830688,38.2392616272,6.2374565194
491,10,-88.0175857544,38.2379188538,10.1319529938
491,11,-87.9821548462,38.2185554504,3.7701595871
491,12,-87.9463348389,38.1989593506,3.8135242846
491,13,-87.9288253784,38.196018219,1.564647336
491,14,-87.7680130005,38.1856956482,14.1008728918
491,15,-87.7362976074,38.1652984619,3.5818871361
491,16,-87.5461273193,38.1615104675,16.6313878646
492,1,-121.9293060303,38.3804969788,2984.0401520537
492,2,-121.9574050903,38.3525924683,3.9533464916
492,3,-122.0101089478,38.324131012,5.5807845139
492,4,-122.0267333984,38.2753410339,5.6158102468
